pk_clientes;CustomerKey;Customer;Customer Type;Line of Business;Business Unit;Business Family;Regional Sales Mgr;Phone;Division;Address Number
d9d3712af5baed9fdec0a82ae26bf6782f86d3aad384e2ff98661decd1ac6b37;10010923;Edmark Shop;G1;Não Informado;1;O2;S1;816-455-8733;1;10010923
eb50c599a9e77c419db3eae9be786ea602e9af95077d314a4d9b8c36f9663e44;10002969;activeDesign Shop;G2;Não Informado;1;R3;S1;816-455-8733;2;10002969
4a69822ab92d67ae39fc258c78ae74c4c6c75c983397e01d73cd990766817f40;10020914;Onetouch Supermarket;G2;Não Informado;1;R3;S16;816-455-8733;2;10020914
defc341df43f090d663d84c829c4d11bab03734df6b70a577f68df4f8b37ee91;10024499;Soloman Market;G2;Não Informado;1;R3;S16;816-455-8733;2;10024499
924419819b2f17a490d85f417512d83cfcb53d653f4cebfe660399971921c978;10016334;Hobart Store;G2;M1;1;R3;S16;816-455-8733;2;10016334
39c80944251d3b40e5509b6f546a6d4c374842c6e798d3d86b663d0f9ad39599;10024541;Southern Supermarket;G2;Não Informado;1;R3;S9;816-455-8733;2;10024541
282e703b89d183aef5c52281a72c8075336f7dab3b52981115b15eae9f9155e9;10025302;U.S. Market;G2;Não Informado;1;R3;S1;816-455-8733;2;10025302
9a92c05433d24c4a8a409dd48d617daf1c9f750c911b97e090a7c843b0173bc3;10026532;Xediom Shop;G2;Não Informado;1;R2;S5;816-455-8733;2;10026532
59db0ce86344f1772ba27ab5815995749a04a26e39e07496f7fda86ef0ad9956;10015275;Helios Shop;G2;Não Informado;1;R3;S16;816-455-8733;2;10015275
4f5651361e53f559f2db2c709841331adfaff08ad85de111a6bbcb080dbe44d2;10016045;High Supermarket;G2;Não Informado;1;R3;S16;816-455-8733;2;10016045
3870e6a1fc1b6ab5fd1d2b33635c84a27c00e625c0865a407ced6acff7480740;10021203;Pacific Market;G2;Não Informado;1;O2;S12;816-455-8733;2;10021203
714ae011ddaad604de7b57a4f09dd106a60ea7a03fe4c057433e1104d34e55d3;10018877;KAT Store;G1;M1;1;R3;S17;816-455-8733;1;10018877
cf6d2efae0b5876aa7321cc9a86a8b34917578b96b3185b408041bfb2a1edd8d;10016588;Bounds Megaplace;G2;M1;1;R3;S16;816-455-8733;2;10016588
23a0d161d80d207c610f2d363d0a2bac5d2686c33fbf5154ccc71015a50ed72b;10004245;Bens Megaplace;G2;Não Informado;1;R2;S3;816-455-8733;2;10004245
3eeb6c30d0d020a83a786c5d4fc1a55fd7a5a3b18e75d7e060af97cb803411a7;10022678;Rave Supermarket;G2;Não Informado;1;R3;S16;816-455-8733;2;10022678
47cec4467763218a6890b5a7a9a12f42a67f1c1ef56eaf18d2ecb67805a95bd1;10020662;Nematron Shop;G1;M1;1;R3;S19;816-455-8733;1;10020662
dafee08a02647fafea4c4dc93ff728c2efbf1d8e398cffc9c681a9f5cce6fb75;10022750;Ready-to-Run Shop;G2;M1;1;R3;S16;816-455-8733;2;10022750
c03a2af49e393520c9fe275e35c2e46ae3d4a29846479211f78512a7b75cf6cd;10023760;SataMine Shop;G2;Não Informado;1;R3;S1;816-455-8733;2;10023760
330da5bb502975f2a065f8436ee6c227279cfb5912a638304c88418606a33643;10009650;Dayton Store;G1;M1;1;R3;S16;816-455-8733;1;10009650
b2925ad10515430e5bdbc1a589db3d211ef051fcc2a432d68f907cc3a118eb35;10026023;VEI Shop;G2;Não Informado;1;R3;S15;816-455-8733;1;10026023
19da772b2fdbab39f4d0547e7311a303256033ec750452eb26d9dc4aded3e3c0;10025304;UBF Shop;G2;Não Informado;1;R3;S16;816-455-8733;1;10025304
0d850537db812d4ec288f1530191260ce98b9d610f85417446d06d2cb81912cf;10013039;Gamma Supermarket;G2;Não Informado;1;O2;S12;816-455-8733;1;10013039
d84d86ce4e7a1bfc6ce4747d1e58864dcff6a550f6f3f3e7b8c881f9cbc3a7a0;10020306;McGraw-Hill Supermarket;G2;Não Informado;1;R3;S16;816-455-8733;1;10020306
49f08ca5799f7e8291b1ae26c89cc92ffaa7ead87ee393f9822b3ab4f64e6db3;10025296;Trust Supermarket;G2;Não Informado;1;R3;S1;816-455-8733;2;10025296
92282c5a2d51b28174a049f88d90d05be46898894bfaf75ff57674765a3d8e1b;10025269;Toledo Market;G2;M1;1;R3;S16;816-455-8733;2;10025269
e116778180f4bed0bcd206ca36d6886f23ff98c83401dfe1028609d8c7baa8da;10023275;RFI Superstore;G2;Não Informado;1;R3;S3;816-455-8733;2;10023275
5e7127974178dfb1dd1875bca7207d46a2b495b68f519db5822261990ff0bdb8;10000469;A-2-Z Supermarket;G3;Não Informado;1;R3;S5;816-455-8733;1;10000469
c008baaf836ade8bea98a2b4f626fa8d16233c4f5365797d8069b5a4502a0811;10024255;Sigma Shop;G2;Não Informado;1;O2;S12;816-455-8733;2;10024255
154a6c9f0084934457d93196b8cf93740b7bc58ef99849046368b73458c87323;10010884;EDC Supermarket;G3;M1;1;R3;S5;816-455-8733;1;10010884
54a14ae27ba63b7fb66f8199f1d0ee318da3b5daa17afdfdbf3ddabf9d48921d;10020515;NBX Stores;G2;Não Informado;1;R3;S1;816-455-8733;1;10020515
df295e27dbe424405eefafaa40871da43cf8ec01dc52bcf2804bea846d2a8b33;10025022;Take Supermarket;G1;M1;1;R3;S19;816-455-8733;1;10025022
fe9f2d5d0925d0d512af21ed97871a1151b14afe93631a26d993487259b5d471;10026294;Wasabi Shop;G1;M1;1;R3;S19;816-455-8733;1;10026294
8f91df7a2022180af1d9f3a4973bac210922e5f9b8b727dc9ddcc7f040824ad4;10007355;CAF Market;G2;Não Informado;1;R3;S16;816-455-8733;2;10007355
c9f096022c7965e8cd4fbd0f7a817c7c7e59d0fe8a526b074229809fd9c96795;10000472;Aaron Store;G2;Não Informado;1;R3;S4;816-455-8733;2;10000472
9a48c6266fbb6b65d1cc7fda6a43176df84bdd4d128d1240841e483a058665b9;10002240;ACS Shop;G2;Não Informado;1;R3;S1;816-455-8733;2;10002240
023c0909e5357bf7fe17a8e09f70acd74eac834071a7a0a95da34d1581bf8f4c;10002149;AccuLAN Shop;G2;Não Informado;1;R3;S16;816-455-8733;1;10002149
e34539bd7161893605433b8a0739e0d288edabf910aeb8b8816461b21ceabf39;10010887;Edia Shop;G3;Não Informado;1;R3;S5;816-455-8733;1;10010887
d193909953f1c3fda565537476e94e6a4595c3eb9b9472ad662b46d16f2980e8;10021494;Paraclipse Shop;G2;Não Informado;1;R3;S1;816-455-8733;1;10021494
6ecf3a7d4d7bd8b8c0f1adadddc2ab28b951062e6177b26ed2e8dc9e272c0a3d;10020868;One Market;G2;Não Informado;1;R3;S1;816-455-8733;1;10020868
82a815a6ca462401d827f2b485252ee525862950ef2d5d6f8d0e6dae38002741;10011821;FenP Supermarket;G2;Não Informado;1;R3;S5;816-455-8733;1;10011821
54c33b8e4e091e8b0c957ea8b460542f2397f45206a8a2a51f497ea56b253578;10008602;Caprica Supermarket;G2;Não Informado;1;R3;S1;816-455-8733;2;10008602
c73ea16c42ade7774d6196b73f3d4ee512a7ea77bd757534e8ff6ef2e212447a;10010969;Edorex Supermarket;G2;Não Informado;1;R3;S16;816-455-8733;2;10010969
61e72c2ef7ee85adc782d048b4562324f5159de27c21385bd08aba20f16243f3;10018363;Jones Stores;G1;M1;1;R3;S18;816-455-8733;1;10018363
37568426f56e3cde212af9eea78dc6cd8a976a1b2c8ec9c31208b204f283371e;10000453;A Supermarket;G1;Não Informado;1;R3;S19;816-455-8733;1;10000453
8cbec2fc3dd1e9df2da0845789f5c637eef3d035dce1a521ac3953354bb877a5;10010990;Elbit Market;G2;Não Informado;1;R1;S20;816-455-8733;1;10010990
f9878ed1ddad962ebbad44b9a5d149d3649dd7a2a4a57ab2824758b4fb851718;10025392;Ultimate Supermarket;G2;Não Informado;1;R3;S16;816-455-8733;1;10025392
a19f49fc2cb262b41ad70fed13457f85cc8ae27f49713e3fdd3b44f0c286e78e;10023780;SAT-SAGEM Supermarket;G1;M1;1;R3;S16;816-455-8733;1;10023780
103239199d02503330841a1afb5a267c2c84380202e0ac022285ac6b4a430d83;10009985;E Supermarket;G2;M1;1;R3;S16;816-455-8733;2;10009985
bc42183df3c2e460827fa45c189e3224b24f2a26d5a4d47f1c772255e398bd61;10025791;Valley Market;G2;M1;1;R3;S16;816-455-8733;2;10025791
b0347d03373ae84df43f6056566136604663bea2f991aff817d7ca5a1deba16f;10005376;Bibb Store;G2;Não Informado;1;R3;S1;816-455-8733;1;10005376
37838cb2cf26c8508b5248baa6816cf5b671d02b91a042660174fb386f7e0e08;10013341;Gatierf Supermarket;G2;Não Informado;1;R2;S2;816-455-8733;1;10013341
edab18754bb84cd8d7ab40e9b9eae876db2aeb204154350eaff2a96bc0746b5a;10014804;HCS Shop;G2;Não Informado;1;R3;S16;816-455-8733;2;10014804
dd314650c596518f7c19bf9b14f662f48e8c474905880328c8a1f536907195c0;10005006;Betacorp Shop;G2;Não Informado;1;R1;S11;816-455-8733;2;10005006
2962c908d6e1d388b3dc7139d862d827dd58c6622396ad6e2f315fde6aef8e7d;10000458;A&R Market;G2;Não Informado;1;R3;S9;816-455-8733;2;10000458
ec16988312699bdd3890882205924abf23fd311db477079f30a56a7d97e0acaf;10011355;Enterprises Shop;G2;Não Informado;1;R3;S16;816-455-8733;1;10011355
180814d5db4f546a8d5da9517e2bde80a349865d23e88265fcb606d1557fcd28;10020715;Old Store;G1;Não Informado;1;O2;S1;816-455-8733;1;10020715
75e8796209175cee6940306e227798ca098db5bfc3e8ea013ecef6ff9ea9b64c;10017553;iLanguage Shop;G2;Não Informado;1;R2;S5;816-455-8733;2;10017553
8bdc5a734c78058c21e4bd1c84de44fc18b43606e53ea38436b6f570293c7471;10025267;Todd Supermarket;G3;Não Informado;1;R3;S5;816-455-8733;1;10025267
42176aec76638b3324d6ba4aa0917f2b563df598367c04b682f3827c7d1b2824;10012851;Gailey Market;G2;Não Informado;1;R3;S1;816-455-8733;1;10012851
6385f2281da7bafdaa25d99dd5cd479e8bc6d7404c885cbbd7af4b6f3968bece;10017828;Lee Megastore;G2;Não Informado;1;R1;S20;816-455-8733;2;10017828
670cfef3d10c84976804f8c684c4dad10e5dce9b6b4e8d081adaa13a9e398f26;10022434;R&R Store;G2;Não Informado;1;R3;S4;816-455-8733;2;10022434
03b83e8b93db2aaf353906bbdc7cc515fb942253fac10216b2a685d4e218cc5b;10020663;Neos Gigaplace;G2;Não Informado;1;R3;S16;816-455-8733;2;10020663
d0c75d8da548f6dd8c3fe70f5c8f99a0f693e6f7e6f2d97b00cece4cd19e4ad7;10020909;Onestar Shop;G2;Não Informado;1;O1;S5;816-455-8733;2;10020909
bec5e28e9bfca7f831df9fd7259a193b13b916fb0898821267421cf7e83a9508;10007564;CAM Market;G2;Não Informado;1;R2;S1;816-455-8733;2;10007564
e3582c6534c8c89c4798408f2014cb047eaa6703cb10cb2c5a59b5c0898da216;10012761;G.R. Supermarket;G1;M1;1;R3;S16;816-455-8733;1;10012761
a6317f7086ec74540e971dbbf61fa06729f216ae74bb931d2d54a27401ec7832;10020446;NACSCORP Shop;G2;Não Informado;1;R2;S5;816-455-8733;2;10020446
f6685692a37df5fb472db437b503292ed795c5bec1638d45752f97a13af62c2a;10020364;Mersey Market;G2;Não Informado;1;R3;S16;816-455-8733;1;10020364
30f6c5be30bb80d9a430ef156d060f61a632820a05ee9cfae3d8f5040b4733e7;10023516;SAIC Supermarket;G2;Não Informado;1;R3;S16;816-455-8733;2;10023516
3a063d3c6be698653c245a2b0d4af2cfff7313b971e9459ef52f21718a74c9c4;10009660;DDR Shop;G2;Não Informado;1;R1;S22;816-455-8733;2;10009660
ffddb382b8085f20a0af25d9647af122a48b638951d59a782a122782f59a4456;10003554;Ad Supermarket;G1;M1;1;R3;S19;816-455-8733;1;10003554
02b77dcdc38109532dc88f7b4251eace3c1188234f6240c6e95bf2f731ae22cd;10025025;Taligent Midstore;G2;M1;1;R3;S16;816-455-8733;2;10025025
f0d7f58ffce7b63b6c39cb5ac338061b63d56d1ecf3aff9578a55b62ddb07c25;10020864;One Store;G2;Não Informado;1;R2;S1;816-455-8733;1;10020864
fbbbf3a0b6f704392f002c28aecf8ea4877ed0e976be7f6b83fef0a512e9f93b;10024262;Signature Shop;G2;Não Informado;1;R3;S16;816-455-8733;2;10024262
676852468e35b87b2d360729e17dfcc2f5f1cc53af24cdf37acc7ccb69e7709f;10012157;Fifth Store;G2;Não Informado;1;R3;S9;816-455-8733;1;10012157
b6a573df9a24417e8dda7877ffc8e6b239267ba7dfa475caf44453f0b3030e7e;10006037;Bigelow Store;G1;Não Informado;1;R3;S16;816-455-8733;2;10006037
514c64f667799199ef69cb266203965d7b3048b4e13f60b5616b7e37868ca32c;10012885;Gainunion Shop;G2;Não Informado;1;R3;S16;816-455-8733;1;10012885
e45e0b7689738cb414188216ed5c2a05120bffc8e160ee2503e781f47fb7cf93;10024942;Tag Supermarket;G2;Não Informado;1;R3;S1;816-455-8733;1;10024942
10875c34111638743f0687b7d790cc24927fd8ab8c1ab1861259cbb51626f225;10022490;Racal-Datacom Shop;G2;M1;1;R3;S16;816-455-8733;2;10022490
c1fec9a9758d495bc88ef61d592b6e859209ef16f0008119a6f03456adf0c96c;10008638;CAPTA Shop;G2;Não Informado;1;R3;S1;816-455-8733;2;10008638
f9418becfcefe47333c3e91643eadd3c78cbc3a5c22195da7c184c25f8c9955c;10027340;Zentrum Market;G2;Não Informado;1;R3;S16;816-455-8733;2;10027340
35b6256a9f89d85373e6d491507a0ad5c5ee31810b1171f8d403f392c367c36f;10025051;Taos Supermarket;G2;Não Informado;1;R3;S16;816-455-8733;2;10025051
5bbbfcb8a2c51dfd817194ae4956fbe034b052645e9c4ef8d608158299298fa7;10017576;Illuminati Shop;G2;Não Informado;1;R3;S16;816-455-8733;2;10017576
ee0b0f27e921dd8fae203f1313d2b0e4ad27d46720147a503beeb1cf236217cd;10025241;TeamStore;G1;Não Informado;1;R1;S5;816-455-8733;1;10025241
44b97b21c6b3d68c5787c8e0db5175510788853e61dbf0b728480fa56aa21661;10026009;Vectrix Shop;G1;M1;1;R3;S18;816-455-8733;1;10026009
dc3757f07199433f151f691cfcf5ffcbbe0ac82e6963e1d3703ed0cab5ef2ab3;10017314;Idyllwild Shop;G2;Não Informado;1;R3;S14;816-455-8733;2;10017314
c49f3b571bc9e94fb590f1628cb878b5298428571bfe1196180cf574c72bc80b;10000496;AboveNet Shop;G2;Não Informado;1;R3;S9;816-455-8733;1;10000496
11e4fb8e67d0f3f5f3be2d6047b0af2018b8217f4bead8905833c77668409934;10025583;United Market;G2;Não Informado;1;R2;S5;816-455-8733;2;10025583
f636bc65c5b66f17d34f451789a68d4da4b77f9935a00304f7f36459101d3e96;10005236;BH Supermarket;G2;Não Informado;1;R3;S16;816-455-8733;1;10005236
2a25a078056bdd00968f3bc28070a75d1000a54653a184f3816346a2f11931cd;10021331;Palo Supermarket;G2;Não Informado;1;R2;S5;816-455-8733;1;10021331
0fb91b6509b3d8f65fcb0e26c13645712bafda58c5dc03d669ba2bbee6cf629c;10020181;Markets;G1;M1;1;R3;S19;816-455-8733;1;10020181
145f3c127522b857c71b3fbd18a8deed5219140473dcc20c529494e96b3eb0fb;10026868;Xyratex Shop;G1;M1;1;R3;S16;816-455-8733;1;10026868
cfd59ace6ad336b83b620a6a00b82b3114120e1707e4b90e7cdf5cee285306fc;10013670;Gehlken Supermarket;G2;Não Informado;1;R3;S1;816-455-8733;1;10013670
9d1d455bd2aedfd0561c3e242449b4ff8b4441c8893d80eb645177df067e4e4f;10023783;Saturnus Supermarket;G2;Não Informado;1;R3;S16;816-455-8733;2;10023783
2c53f12f6d694e7a32ee71151565ac6ffd659e114f541913d0123889fce58417;10022764;RealiDyne Shop;G2;Não Informado;1;R3;S5;816-455-8733;2;10022764
c9260c3cfd4797c0ff0d8247f5c10a5a37e57b8c590e58ba5a602a765d447f69;10021160;Pacific Gigaplace;G1;M1;1;R3;S19;816-455-8733;1;10021160
2c909838d785e994d57d550a9e47f98c6203ede966724d6b8f4426f96fe8a240;10021158;Pacific Supermarket;G3;Não Informado;1;R3;S17;816-455-8733;1;10021158
11792322b3ef350a3abd88d5f00bd195df657df3f9efc30a893c3c964e6f80e7;10027053;YourFuture Shop;G2;Não Informado;1;R3;S9;816-455-8733;2;10027053
e8bf90b1cb53917e15f81f98e736c965feda8e2b877fad35a55eff42ee2c38b2;10023715;Diss Gigastore;G2;M1;1;R3;S16;816-455-8733;2;10023715
38b89c6d677cd4686031bfe431cba6072ad65a3658ef738ea502f8b8dfd75038;10009676;Pereras;G2;Não Informado;1;R3;S16;816-455-8733;2;10009676
bad5d6e7abb3a4a0e49c99b3263fc15dac45854d52b60edb2ad50716f5bcce6d;10003795;Bechtel Supermarket;G2;Não Informado;1;R3;S16;816-455-8733;2;10003795
2274685dcd50844f70a43a17b5333d6647085dff19c32c21e58f6a57e4c030e3;10018603;K&K Supermarket;G1;M1;1;R3;S19;816-455-8733;1;10018603
adbc72b70b8a4487428a4ac383efbf338b41f96841144e7f1ab6af29edbff065;10017307;Idyll Store;G3;Não Informado;1;R3;S8;816-455-8733;1;10017307
a5ca6915dc2bd88ee7a6a8db1119f78124cf3969567f63d1d49d1a08d9bb4799;10002154;Acer Superstore;G3;Não Informado;1;R2;S8;816-455-8733;1;10002154
701e74563db91304ec3cfe718682bebec71b724de77e44d5e8d1f9352f84eea4;10020849;OnDeck Store;G2;Não Informado;1;R3;S1;816-455-8733;1;10020849
e1cd2edbbb7704590e4b09a38966c4ad643a3d6a50e948dc28a80be8e3ee93d9;10019388;KeyComm Shop;G2;Não Informado;1;R3;S1;816-455-8733;2;10019388
ac6bc063c0b080b63ef0400a919a0cd6126f5b9bb707e49473f5d9dbeabed501;10025353;Total Store;G2;Não Informado;1;R2;S5;816-455-8733;1;10025353
1cd23aa20957ae327d5f2ca8bc8c51fc44beac77a8b9ff138beec5b45744190f;10011997;Fibronics Shop;G2;Não Informado;1;R3;S16;816-455-8733;2;10011997
8b394cab10988c69a908302a89c8c03af304b161bd7720201abf68427646d8a9;10021139;Pace Shop;G3;Não Informado;1;R3;S5;816-455-8733;2;10021139
30f919d69c692b0efd9332e998be2300468cb1a567d5438b6eba696e11d57ff8;10009654;DCS Store;G2;Não Informado;1;R3;S16;816-455-8733;2;10009654
2c468ba01574a5c7dd161cc1ae866bec351c927dce43d456bb0116fbd534ea16;10014059;GURUs Shop;G2;Não Informado;1;R2;S5;816-455-8733;1;10014059
370ffa3b6d07b6f02781a1b7c7dd422f61a53831fa02dbafa7d510e16f3baf8c;10010886;EDGE Supermarket;G2;Não Informado;1;R1;S11;816-455-8733;2;10010886
e00e109097080870615d0f71fbb6e64ab0b19a66d9fc96fc896f870c87781568;10019400;Keystar Superstore;G2;Não Informado;1;R3;S1;816-455-8733;2;10019400
d95e7a9f06c3eae1618edf93cbe71d5c5ce889a1ecfc13b6edbafaee68384e78;10025558;Unisys Shop;G2;Não Informado;1;R3;S1;816-455-8733;2;10025558
ecd9e662928435f6ea36e891333e58610cef2c555483e8b475a114f2740deb36;10025264;Today Shop;G2;Não Informado;1;R3;S16;816-455-8733;2;10025264
fd0466a1ced8854e6734256dc6a8967e735c8bde2db4230038ac86e6174417f6;10024022;Screen Supermarket;G2;Não Informado;1;R1;S20;816-455-8733;2;10024022
b0fa9543d6177451340d79e8558309a19d5116b1ebd440d656aeef0724c8781b;10025037;Tampere Shop;G2;Não Informado;1;R2;S4;816-455-8733;2;10025037
fa83bc350774e77f5dad3ed6cc66beb6bfb49d3dba7add287ef04a354aca560a;10026038;Velos Supermarket;G1;M1;1;R3;S19;816-455-8733;1;10026038
29808023594da21bb8a44f85f680477c730eb79edb99a28f8f0e3107c63fffff;10022962;Reflex Store;G1;M1;1;R3;S19;816-455-8733;1;10022962
d49cb0ed63743d6f8d50e361593efd42e567640c846df699291814f14767567a;10002153;Ace Market;G2;Não Informado;1;R2;S5;816-455-8733;1;10002153
f3ff4735ec0880f19798e9935fcf235dc70f14740a1c9475997484dfac9e892d;10012226;Fills;G2;Não Informado;1;R3;S13;816-455-8733;2;10012226
dbd9ec74190aff46442f204fc512c068541d208eb9624a59ef1bf467644dfdca;10024016;Screen Supermarket;G1;M1;1;R3;S19;816-455-8733;1;10024016
a26919ef9abab7dfbe31d8430cd40ae4cc32dc97d3c79c53ea7fe92e459d6d68;10002155;ACES Supermarket;G1;M1;1;R3;S18;816-455-8733;1;10002155
9088f9292ec8069eb491a179b6fd06d0d705fb3521aa3c4cedb98211cdf9fdcc;10012161;Filetron Shop;G2;Não Informado;1;R3;S1;816-455-8733;1;10012161
0c30d29b1dff995c13f60deda5a34ccdef05d0db05d1ff020d793057a25dcf7e;10010865;ECS Supermarket;G2;Não Informado;1;R3;S1;816-455-8733;1;10010865
